Enc. Variable 0,Enc. Variable 1,noise,SNR
-0.24531516,0.104481384,0,0
1.3246772,-1.0401598,1,12
0.20325193,0.11343826,0,0
1.2562329,0.56053823,1,6
-1.2014097,-0.46404132,0,0
0.27188122,0.11420609,0,0
-1.3436747,-0.5108646,0,0
-1.0657362,-0.48230496,0,0
0.662877,0.8477508,1,24
0.06343937,-0.6547214,1,-6
0.5659306,-0.12289667,1,0
0.6820641,-0.3198218,1,24
0.8641967,0.5839742,0,0
0.82657796,1.2118322,1,12
-1.4184865,1.1556629,0,0
0.8727407,0.15466028,1,18
0.8691099,0.022065926,0,0
0.11565405,-1.0080608,1,0
-1.1928068,-0.2505176,0,0
0.45061487,-0.08234389,0,0
0.61893237,0.017073527,0,0
0.59694225,-0.26115692,0,0
-1.0198152,-0.3378492,0,0
-0.4183346,0.22655311,0,0
-0.08702375,0.7066778,1,-6
-0.34759367,1.6292484,1,-6
-1.3790139,1.0388589,0,0
0.95345926,-0.22684114,0,0
1.9230943,1.0401682,0,0
-0.086305715,0.043990716,1,24
0.8655696,0.30016705,0,0
0.3560043,0.55659544,1,24
0.39480558,-0.7539891,1,0
-0.92080784,0.42405617,0,0
-0.43560326,-0.008283909,1,6
0.3688617,0.03323877,0,0
0.45266294,-0.4706028,1,6
-0.9893865,-0.91225946,0,0
-0.13895348,0.24587536,0,0
-0.9854826,-0.3049699,0,0
0.7590591,0.52853715,0,0
-1.0067501,0.42242706,0,0
1.6804591,0.023761004,1,12
0.5356826,-0.128539,0,0
-1.0060172,0.3870576,0,0
-0.13865401,0.03586845,0,0
-0.40849635,-0.5396091,0,0
-0.2029638,-1.9151192,1,-6
0.38394344,-0.16648826,0,0
-0.6305949,-0.37747028,0,0
1.2104572,1.3339579,1,24
-0.048346516,-1.4162809,1,0
-1.1239469,0.65167224,1,24
0.77513,-0.096083984,0,0
-0.8647927,-0.1770374,1,18
0.97236097,0.29351956,1,18
0.56346226,-0.4133008,0,0
-1.0414944,0.359738,1,24
0.056628585,-1.8250061,1,-6
-0.08255197,0.93161017,1,-6
0.07165088,1.2421764,1,0
0.068839,-1.3656808,1,6
-0.8243917,-0.064076506,1,12
0.79486245,0.36445695,0,0
0.30079955,0.8434394,1,0
-0.309318,-0.38325894,1,12
-0.47391424,-0.10569529,1,12
0.7466434,0.18136472,0,0
-0.16050918,1.657784,1,0
0.323888,1.4926447,1,12
-1.1349075,-0.76882446,0,0
0.88953495,-1.1001996,1,12
1.2362373,-0.8440305,0,0
0.941699,0.45353264,0,0
-0.1926194,-0.7856397,1,6
-0.5136598,0.9099077,1,0
0.68854564,0.11865426,0,0
-0.18504333,1.6192728,1,-6
-1.0028361,1.1830856,0,0
-0.24469666,0.21647765,1,24
0.73969424,0.2392747,1,24
2.049918,-0.7840213,1,6
0.43936613,0.6364978,0,0
0.3972029,0.62313473,1,18
-0.84353125,0.14902043,1,18
-0.9450418,0.57049924,1,18
0.22540596,-1.8287606,1,6
-0.10228244,0.37790054,1,24
-1.2379165,-0.2753002,0,0
-1.0238298,-0.3852288,0,0
0.511241,-0.33109862,0,0
-1.293027,0.4105037,0,0
0.8196713,-0.2313576,0,0
0.57933915,0.19415674,1,24
0.33548075,0.13606419,0,0
-1.1554462,-0.3647446,1,18
0.8203067,-0.7818413,0,0
-0.5455003,1.4600552,1,12
0.4640791,-0.67591465,1,12
-0.18278949,1.7446421,1,12
-0.1930186,0.31698522,1,18
-0.122801274,0.016670913,0,0
-0.24749894,0.20842946,0,0
-0.3243265,-0.530273,1,18
-0.5462772,1.945528,1,0
-0.8062492,-0.6168758,1,18
-0.20107612,-0.031604454,0,0
0.22784221,0.005018592,1,12
0.67583764,0.012015209,1,24
-0.91197836,0.36126468,1,-6
-0.81414765,-0.60852164,0,0
-0.21511796,-4.3556094e-05,0,0
0.6528014,1.1442721,0,0
0.8079173,0.2892015,0,0
-0.9992454,0.4170219,0,0
0.4179808,0.14029114,0,0
-0.6805264,-0.40529805,0,0
-0.13543919,-0.17614385,1,6
0.20677745,1.3093268,1,-6
-0.9283283,0.06633878,0,0
-0.98029447,-0.51248753,0,0
0.6811667,0.21225142,0,0
0.56801987,-0.020175572,0,0
1.6970658,0.86735034,1,18
-0.12909587,0.104807675,0,0
-0.0998258,0.09217087,0,0
2.3335712,-0.013556674,1,0
1.2507544,-1.5784875,1,0
-1.1190157,-0.5570903,0,0
0.8236168,0.61936206,0,0
2.1626215,1.1411352,1,0
0.6447218,0.66230893,0,0
0.12685098,0.22052567,0,0
-1.0963316,-0.041226536,0,0
0.8854172,0.026719037,1,24
-0.022991044,-0.6434728,1,6
0.9245967,-0.3591109,0,0
0.5776526,-0.46415275,0,0
-0.45985484,-0.4170338,1,18
0.42233878,-0.6972645,1,6
1.0398755,0.02878829,0,0
0.91999763,0.581015,0,0
0.444219,0.17819159,0,0
0.63792044,-0.18970843,0,0
0.11745417,-0.9441215,1,12
0.66113126,-0.028078351,0,0
-0.30198723,0.5434712,0,0
0.5092207,0.20143591,0,0
1.5762296,-1.1203618,1,6
0.16359161,0.5944839,1,-6
1.06549,0.5348096,0,0
1.2428936,-2.410014,1,0
-0.5765874,-0.45852977,0,0
0.39224768,-0.29301226,0,0
0.55161184,0.3405941,0,0
0.49067488,1.3549856,1,12
0.47891656,-0.0781822,0,0
0.88593113,0.76583767,0,0
1.3946139,-0.098177075,1,18
0.833212,0.9287723,0,0
-0.79439783,0.519081,0,0
-0.19250771,1.4825665,1,0
-0.28248653,0.41788045,0,0
0.1783119,1.0030684,1,-6
0.48696026,-0.36443287,0,0
0.5988555,0.3379657,0,0
1.0203618,0.33904433,0,0
-0.74527323,0.4825307,1,18
0.7575902,0.27384126,0,0
0.13832204,-0.5857865,1,-6
-1.1730667,0.80214274,0,0
-0.23476402,0.3238823,0,0
1.6307969,-0.69439703,1,12
-0.00380883,0.342825,1,0
-0.8641204,-0.74051595,1,18
0.6301752,-1.1095544,1,6
-0.42466047,-1.7967286,1,6
0.8918251,0.59020376,0,0
-1.0056511,-0.61306465,0,0
0.40300676,-0.32876104,0,0
1.0887157,-2.644207,1,-6
0.8653742,0.04956736,0,0
0.13220164,-0.5512885,1,-6
-0.9926637,0.71675056,0,0
-1.042988,-0.37854797,0,0
0.38868076,0.16933979,0,0
-0.037539154,1.7168591,1,12
0.047393188,0.08639344,0,0
-0.6993202,-0.5238503,0,0
0.9300136,-0.479107,0,0
0.6439665,0.046472345,1,24
-0.011236187,0.41251093,1,6
-1.1421936,1.4442466,0,0
-0.25545084,-1.3303974,1,-6
0.1794816,0.10639,1,12
-1.2302833,-0.8092632,1,24
0.48424152,0.09989756,0,0
-0.89607805,0.639372,0,0
-1.0944308,0.668258,0,0
-1.2550528,-0.0831525,0,0
0.8026027,-0.5721207,1,24
-0.019250005,0.032139152,0,0
-0.24671651,0.25017503,1,12
0.3358473,-0.118302464,0,0
-1.1663742,0.6085075,1,12
-1.2694756,0.97865784,1,18
-0.55271703,0.45308316,1,6
-0.71332407,-0.30135936,1,18
-0.7400526,-0.27802667,1,24
0.60292107,0.065546274,0,0
1.4431239,-0.37986553,1,24
-0.2024188,1.3465014,1,6
0.19637384,-0.21230212,1,24
0.7116925,-0.7594253,0,0
0.8812992,0.67947865,0,0
0.7364268,-0.1514426,1,18
0.49146292,-0.023955386,0,0
-0.39471605,0.0021866672,1,6
-0.98322314,-0.31676042,1,24
1.0543177,0.9691796,0,0
-0.2170312,1.4061555,1,-6
-0.33139402,0.17068613,1,18
0.08781532,0.5523731,1,-6
-0.95982045,-0.12080784,1,18
0.36237034,-1.1753274,1,12
0.18849285,-0.82013834,1,6
-0.26208678,-0.25096887,1,18
0.9196673,-0.088365,0,0
-1.0766666,0.53973025,1,24
-0.99581397,0.35389704,0,0
-1.2408471,0.27703083,0,0
0.2568775,-0.13809635,0,0
1.2495472,-0.24240808,1,24
0.18578476,0.7220061,1,6
-1.1966449,-0.90017235,0,0
-1.0302128,-0.6444474,0,0
0.30592543,-0.1238891,0,0
-0.15847683,-0.52107954,1,6
-0.8890515,-0.6219549,0,0
0.9669639,-0.43283895,0,0
-0.98954403,-0.3932585,0,0
0.4241625,0.13568905,0,0
0.82073945,0.02664848,0,0
0.317784,0.5318865,0,0
1.0847411,-0.21031189,1,24
0.19522399,0.009315873,0,0
-1.1606326,-0.2063682,0,0
0.5297459,1.7323859,1,6
-1.2891934,0.10101196,0,0
0.8017399,0.16453579,1,24
-0.13602552,0.046172034,1,12
0.82815325,0.0016950369,0,0
0.7061392,0.1222392,1,12
0.35148546,0.10621823,0,0
0.34071174,0.38413668,0,0
-0.32164556,-0.862195,1,-6
-0.70746183,0.33899757,1,6
0.5063563,-0.4855629,0,0
-0.30914623,0.32099614,0,0
0.7315688,0.010090526,0,0
-0.006290921,1.00432,1,0
-1.2463489,-0.26589715,0,0
0.06512066,0.2418181,0,0
3.0926015,-0.34301677,0,0
1.4550061,-1.2262522,1,6
-0.5919401,-0.37123445,0,0
0.78473467,-0.2049752,0,0
0.80809563,0.6877316,1,24
0.9493393,-0.14413962,0,0
-0.59238106,0.20937611,0,0
0.68749547,0.7648067,1,12
-0.22764426,-0.89249146,1,-6
-0.9489659,-0.44734398,0,0
0.8297453,-0.61184347,0,0
-0.34481174,-1.2682567,1,-6
-0.69426596,-0.3981347,0,0
1.4109398,-2.0783095,1,6
0.361455,0.691884,0,0
-0.1904241,0.23355132,0,0
-1.1388677,-0.26790002,0,0
-0.03905522,0.41851497,1,12
1.0206717,0.025974631,0,0
-0.7917575,-0.6009337,0,0
-1.0466825,-0.870273,0,0
0.3623289,-0.019842066,1,24
-0.1488465,0.39467716,1,6
-0.13612488,-0.6203494,1,12
0.33777443,-0.013403185,0,0
0.38108566,0.5790649,0,0
0.9986514,0.22182593,0,0
0.8771797,0.038256377,1,12
0.041922018,-0.0023806691,1,6
-0.039951343,0.36173016,0,0
0.9064546,0.8141434,1,24
-0.79355294,-0.67628616,0,0
1.0870185,-0.074923396,1,24
-0.2938929,-0.7462777,1,0
-1.4299419,-0.45677942,0,0
-0.18724391,0.062262084,1,24
0.36897522,0.010446518,0,0
1.1628776,-0.010470778,0,0
0.44582573,0.04383993,0,0
-0.26129395,0.29523414,0,0
-0.63871235,0.53334326,0,0
0.69384396,0.60433483,0,0
0.11179624,-1.2655514,1,-6
0.5937673,-0.01857283,1,18
0.8039165,0.15579885,0,0
-0.1980391,-0.08042984,0,0
0.6820749,-0.15419626,0,0
0.30420223,1.3823149,1,6
0.10125518,0.10643726,1,24
-0.20613699,-0.0009749606,0,0
1.2236842,1.3063724,0,0
-1.1021372,0.5926616,0,0
0.30765602,-0.13370737,1,18
-0.9931932,-0.31070405,0,0
1.0953038,-0.09325366,0,0
-1.2355269,0.5884072,1,24
0.9000616,-0.67366433,0,0
0.64037204,0.27812728,1,24
-1.5500953,-0.43832713,0,0
-0.35321546,-2.2138276,1,-6
0.9406023,0.61637425,0,0
-1.2470105,1.4250273,0,0
-0.43824324,1.2671962,1,0
0.2793004,0.04236105,1,18
-0.038320296,0.6896762,1,18
0.21298447,0.116943866,1,18
2.2095246,1.1619189,1,0
0.7552577,1.2157906,0,0
-0.37116975,-2.038636,1,6
-1.1864748,1.5987296,0,0
0.8707249,0.65946954,0,0
-0.020262124,1.1449724,1,12
-0.3971104,0.0810275,0,0
-0.6558098,-0.022740599,1,18
-0.5505281,-0.24616984,1,24
-1.1206374,0.21472332,0,0
-1.1019034,-0.63035625,0,0
-0.22338344,-0.36838523,1,6
0.15796801,0.9662361,1,0
0.38146242,-0.0062098093,0,0
0.84964335,0.1575256,0,0
-0.025192069,-0.1543584,1,24
-1.2400397,-0.44185466,0,0
-0.14534764,1.3700343,1,-6
0.31613407,-0.8418869,1,-6
-0.14602487,1.6717579,1,6
-1.0159136,0.6770684,0,0
-1.1500242,-0.74300176,0,0
-0.85485566,-0.20540622,0,0
-0.67828614,0.28945777,0,0
0.35115197,0.08097729,1,12
-0.3960897,-1.5739758,1,0
-0.10250999,0.465268,1,6
-0.70503026,-1.7223129,1,6
0.0065250928,0.52241546,1,0
-0.4399588,-1.3102856,1,-6
0.7190956,0.14031231,1,12
-1.0700419,0.4421416,0,0
-0.733806,-0.67446315,0,0
0.9818871,0.7303444,0,0
-0.17204076,-0.19105712,1,12
0.7250273,0.48786983,0,0
-0.22272554,0.29177964,1,24
-0.89330983,-0.6757837,0,0
0.25030792,-0.0076855943,0,0
0.078411184,-1.9019698,1,12
1.0074548,-0.009269219,0,0
-0.5106813,-0.9441726,0,0
0.5911745,0.1182387,0,0
-1.0605989,1.3907263,1,24
-0.78836983,1.2402484,1,6
-0.14622542,0.18010175,0,0
1.0028721,-1.5716166,1,0
0.07857815,-0.98969424,1,-6
0.43445784,1.1136849,1,6
1.7168119,-0.1362933,1,-6
0.9164262,0.15741119,0,0
0.98054415,0.018378604,0,0
1.0063456,-0.49911207,1,24
1.0587829,0.7016009,0,0
1.6188917,-0.11707492,0,0
0.95101416,-0.051643204,0,0
1.0125595,0.19804902,0,0
-0.912323,1.0612824,1,18
-0.17370813,-0.4895877,1,0
0.39261788,1.0454342,1,12
-0.62880623,0.68061876,1,0
-0.052815847,0.3336742,0,0
-0.8449136,0.6424297,0,0
-0.7335232,0.48344576,1,18
1.6781416,-0.06717,1,18
-1.1605425,-0.9289819,0,0
-0.16175969,-0.335455,1,12
0.8912523,0.5423243,0,0
-1.1292183,0.81470454,0,0
2.306924,0.23877114,1,6
-0.35148227,-0.6042305,1,12
-0.5928482,0.7304165,1,0
-0.15729868,0.040252432,0,0
-1.152186,-0.9856954,0,0
-0.14722303,0.26722926,0,0
-0.10477779,-1.0207323,1,-6
-0.034051415,0.89756334,1,6
0.92366266,0.22642109,1,24
0.020555966,-1.9351943,1,12
-0.09567751,-0.2695313,1,0
-0.08162816,-0.055367358,0,0
-0.1774228,0.015172742,0,0
0.59735113,-0.28772107,0,0
-0.14166504,-0.08750413,0,0
1.3537413,-1.3234906,1,-6
-0.51609445,-1.5651718,1,0
0.7117187,-0.4196753,1,24
-0.35954553,-0.951251,1,-6
0.0035949945,-0.7745845,1,-6
0.7204508,0.048100673,0,0
0.64408183,-0.39412427,0,0
-0.1478048,1.1891904,1,0
0.1157901,-1.1896514,1,0
1.0379827,-0.6058505,0,0
0.7546415,1.0562334,0,0
0.9742633,0.15431333,0,0
0.9392056,-0.19111015,0,0
0.422078,1.1585219,0,0
0.037543274,1.0228344,1,0
-0.0936796,0.38878053,1,12
-0.675525,0.17885643,0,0
0.44417483,-0.038185686,0,0
0.5826539,1.4944289,1,12
0.44172236,-0.5977247,0,0
-1.5671337,1.0253056,0,0
0.36778533,-0.9175324,1,0
-0.8056834,-0.5546607,0,0
-0.78968054,-0.46487477,0,0
-0.22836185,0.4432651,1,18
-0.20686269,-0.52758825,1,12
0.69827664,-0.042178012,0,0
-0.23329943,0.40620416,1,12
0.6033434,0.8423836,1,18
0.08369586,0.06273678,1,24
0.48777762,0.018560395,0,0
-1.4797927,0.3225855,0,0
0.88345575,-0.3480822,1,24
-0.58071524,-0.5036796,1,12
-0.9341005,1.230924,0,0
-1.2653282,0.38272843,0,0
1.3116207,-2.175192,1,0
0.19047171,0.27480996,0,0
-0.23489884,0.4711986,1,6
0.867361,0.5175506,1,24
-0.9770716,0.58183163,0,0
-0.1242321,-1.1650231,1,6
0.42846227,0.119091116,0,0
0.37561727,0.45706093,1,24
0.7062107,-0.032837212,0,0
-0.9234664,-0.11812416,0,0
0.06474045,0.78695333,1,-6
0.84260577,0.080089726,0,0
0.2858944,0.39218476,0,0
-0.2425836,0.40785953,0,0
1.0311012,-0.50948507,0,0
-0.650696,-1.1443052,0,0
0.3079561,0.02744313,1,24
-0.30172116,0.2873397,1,18
0.75918883,-0.25962764,0,0
-0.9538321,-0.55062634,0,0
0.6300168,-0.0024196915,1,18
0.5616145,0.5145422,0,0
-0.54010093,0.22170636,0,0
0.7868845,-0.42438513,0,0
0.839751,0.71445835,0,0
0.7401896,-0.10053535,0,0
-1.4883096,-0.5794632,0,0
0.029446315,-0.9895398,1,-6
-0.62918746,0.40908706,1,12
-1.2875116,0.06433591,0,0
-0.6411217,-0.6619764,1,18
-0.8710801,-0.011984527,0,0
-1.0474066,-0.6360965,0,0
-0.47279885,0.14185302,1,6
-0.8950294,-1.7582635,1,-6
1.377537,2.0692508,1,0
-0.2855892,0.15201923,1,12
-0.28426245,-1.3333653,1,6
0.9550787,0.051941995,0,0
0.9610617,0.34186873,0,0
1.9133536,1.0171169,1,12
-0.87501705,0.6201093,0,0
-0.5821695,0.28901345,0,0
-1.6242994,1.1090189,0,0
0.5475994,0.71874344,1,6
0.516696,-0.12205323,0,0
-1.1327909,-0.8476033,0,0
0.73551595,-0.28340787,0,0
0.20677595,0.43530628,1,12
-0.9712041,0.47841498,0,0
0.11661316,0.66998214,1,0
0.5967646,-0.046927005,0,0
-0.1288941,0.26096532,1,24
0.65077597,0.17022592,0,0
-0.9775962,0.55033886,1,24
-0.82552254,-0.106039494,0,0
0.58601075,0.24112931,0,0
-0.5589075,0.4118784,1,6
0.018668823,0.0026296973,1,12
-1.0363398,-0.43158567,0,0
0.72642463,-0.40616465,1,18
-0.7182486,-0.34032816,0,0
-0.93156374,-0.40544084,0,0
-0.1820248,0.31727093,0,0
-0.60132337,0.8405651,0,0
-0.79233027,-0.31970626,0,0
-0.34825268,0.6772896,1,-6
0.7304574,1.07166,0,0
-0.094208315,-1.1020367,1,-6
-0.107814774,0.10391485,0,0
-0.23466052,-0.14619501,0,0
1.0509211,0.30442023,0,0
0.13831359,0.38543755,1,6
-0.13315426,0.25909317,0,0
-0.83183545,2.2150328,0,0
1.4703653,1.0200381,1,18
0.65618455,0.1799548,0,0
-1.006275,-0.6358962,0,0
-0.09596112,0.028103739,0,0
-1.2116343,-0.3730938,0,0
0.59018594,0.47418022,0,0
1.0580686,0.92403024,1,24
1.1757611,-1.443289,1,18
-0.098069414,0.12212595,0,0
-0.26436666,0.8390519,1,0
0.82128197,-0.18227503,0,0
-0.92826164,-0.36376512,0,0
0.097289324,-0.79261434,1,6
0.3675722,0.53267944,0,0
0.62426966,0.026804674,0,0
0.75871986,-1.8075206,1,0
-0.8703632,-0.5025581,0,0
-1.0859067,-0.28054464,0,0
-0.3024781,-1.7370968,1,0
-0.1549624,-0.32514063,1,0
0.933866,0.023289233,0,0
0.83472604,0.0106227435,0,0
0.040813327,1.2835997,1,6
0.6962298,0.537049,0,0
-0.073624805,-0.5783076,1,-6
-0.6892749,-0.13988513,1,12
0.71269053,0.47473538,0,0
-0.4964757,0.14270328,1,12
1.4553692,0.1876682,0,0
-0.6637332,-0.16657007,1,12
0.98945403,0.37734985,0,0
-0.803779,0.4560395,1,12
0.33688316,0.046683073,0,0
1.5181366,-1.0090147,1,12
-1.145509,0.6397401,0,0
0.60992014,0.18349314,0,0
0.95278406,-0.14709492,1,24
0.642973,-0.0026665777,0,0
-0.18261574,-1.3001552,1,-6
0.8796296,0.17398344,0,0
-1.1163586,0.36452726,0,0
-0.18394317,0.19483964,0,0
0.6246385,0.34938163,1,24
0.7849407,-0.31397283,0,0
-0.5370016,-0.3706807,1,12
0.38559684,-0.43897736,0,0
0.25001544,0.26565316,0,0
0.80018324,-0.46037567,1,18
0.46057445,0.56933665,0,0
0.6080237,-0.25268033,0,0
-0.9395303,0.77005726,0,0
1.4354398,1.3735484,1,18
0.9176395,-1.105423,1,18
-0.21568237,-0.4933867,1,0
0.8817373,0.51471,0,0
0.3595119,0.7867904,0,0
0.52178246,0.431259,0,0
-0.5323261,-0.3757178,0,0
1.4282894,-1.4021875,1,12
-0.20975168,0.45538682,1,24
-0.03766807,-1.3302121,1,12
1.1621153,0.14646438,0,0
0.41525757,0.035256505,0,0
0.14483106,0.77317137,1,-6
-0.9261948,-0.409271,0,0
1.0069501,-0.7742578,0,0
0.64475423,-9.305589e-05,0,0
-1.0832258,-0.5742744,0,0
0.8485635,-0.3395119,0,0
0.31613484,1.801688,1,6
0.80166644,-0.16455467,0,0
1.0183296,0.28537646,0,0
-1.4381279,-0.7579047,0,0
0.8112134,-0.6282642,0,0
-1.1685457,0.11487794,1,24
0.3798814,0.17297666,1,12
-0.098296076,-0.85813665,1,-6
0.67093587,0.10483463,0,0
0.1322472,-0.33891073,1,-6
-1.2856896,0.12713659,0,0
-1.2319678,0.7376754,1,12
-1.1195045,-0.8228219,0,0
-1.1109551,-0.27808094,1,18
-0.15319586,0.9017076,1,6
2.27993,-0.11109182,1,0
0.88875663,0.085828215,0,0
1.7188555,-0.82522184,1,18
1.10165,0.72877026,0,0
0.026317116,1.4024007,1,6
-0.27616963,0.2869717,1,18
-0.6462238,0.3428928,1,18
0.8402598,-0.47360036,1,24
-0.084444866,0.70619255,1,12
0.1848742,0.08685838,1,12
0.013076325,-0.56392884,1,0
0.4148609,-0.0012646765,0,0
-0.08426565,0.9165979,1,6
-0.6426994,-0.020448636,1,12
-0.23075965,1.3030847,1,6
0.0013072435,-0.38269204,1,6
1.1220443,0.67933106,0,0
1.1496712,-0.49303162,1,24
0.86792856,0.29143602,0,0
1.8008282,-0.63744766,1,12
0.83103675,-0.55446965,0,0
-1.0139843,0.4320976,0,0
0.64829856,0.33275574,0,0
-1.3470873,-0.49607128,0,0
-1.259501,-0.8031776,1,24
-1.1300689,0.46060786,0,0
-0.7608181,-0.3981882,0,0
1.0556238,-0.4940598,0,0
-1.0189955,-0.43747175,0,0
0.5225648,-0.1437689,0,0
0.753346,-0.02842987,0,0
-0.24828583,0.96998185,1,-6
0.47524807,-1.3687005,1,6
-1.1792808,0.54644346,0,0
-0.09657057,0.0754182,0,0
0.45796806,-0.32474566,0,0
-0.8559639,-1.2141538,0,0
-0.867505,0.56100136,1,18
-1.1862724,-0.882352,0,0
0.6632281,0.046124652,0,0
-0.023681663,0.21842392,0,0
-0.7090548,-0.4646204,1,18
0.9914814,-0.19874145,0,0
0.014014136,-0.10076569,1,6
-0.8737941,-0.5937457,0,0
0.7693092,0.17068374,0,0
-0.20547822,0.47009215,0,0
-1.3172357,-0.02578938,0,0
0.8520428,0.13203546,0,0
-0.39314374,0.20314568,1,12
0.58655846,-0.53288937,0,0
0.23082688,-0.081211805,0,0
0.21394964,-0.042334303,1,6
0.2814285,0.37113824,0,0
-0.76739,-0.5082235,1,24
0.5382718,-0.0049245656,0,0
-1.0929879,-0.47765353,1,18
-0.8135254,0.78601325,1,24
-1.288448,0.59824383,0,0
0.09410006,-0.32123587,1,-6
-0.8866289,-0.4301254,0,0
-0.45867622,0.732229,1,0
0.3368365,0.6041795,0,0
-0.51794857,0.40505904,1,6
-0.97910273,-0.2274475,0,0
-0.76707506,-0.025005728,0,0
0.4322027,0.80983436,0,0
-0.15982872,-0.67464775,1,-6
0.9879845,-0.38090494,0,0
0.4370911,0.11014284,0,0
1.0052698,-0.5603373,0,0
0.70321923,-0.005296938,0,0
0.71280843,0.37258053,0,0
0.9506358,0.59534407,1,18
-0.05715467,0.16138592,0,0
0.16814566,-1.0174295,1,-6
-1.0065589,0.628582,0,0
0.8296873,0.25410968,0,0
-0.59254,1.2108397,1,12
-0.16972995,0.4391662,1,12
-0.40504652,-0.577148,1,0
-0.61592513,0.22494376,0,0
0.3557188,-0.7097959,0,0
0.15694591,0.9801683,1,6
0.21569578,0.15026739,1,18
0.11758415,-1.1072074,1,-6
1.1351684,0.20501834,0,0
-0.1480265,0.12098446,0,0
-1.1595265,-0.1371932,0,0
0.47100836,-0.6889379,0,0
0.6818508,0.3125242,1,24
-1.0399572,-0.50781554,0,0
-0.8717944,-0.30151606,1,18
0.87599254,0.5171424,0,0
0.0537554,0.75644773,1,6
0.61522937,-0.21661066,0,0
0.94934523,-0.15722448,0,0
0.07128098,-0.19083247,1,0
-0.85594344,-0.27522376,1,18
-1.1963251,-0.0065846443,0,0
-0.8178255,0.47621492,0,0
-1.0567771,-0.21624665,0,0
-0.86976135,0.5926126,1,18
0.8945015,-0.007912194,0,0
0.9907292,-0.24740165,1,24
-1.1770195,0.0047391355,0,0
1.3848262,0.6516273,0,0
0.8078288,0.3777445,0,0
0.41842914,-0.14199744,1,6
-0.13393316,0.46928388,0,0
0.13102561,-1.249557,1,-6
-0.054860733,-0.77973706,1,6
-0.09190975,0.2739692,0,0
0.5821255,-0.14103319,0,0
1.0418189,0.005848184,0,0
-1.2014922,0.57522833,0,0
-1.0063325,-0.61351997,0,0
1.6410778,0.8814921,1,24
-0.77439636,-0.33117756,0,0
-0.89780337,-0.2833348,0,0
-0.8123646,-0.70734483,0,0
0.6630877,-0.0816714,1,24
-0.037293434,-0.14518711,1,0
-0.45133,-1.6460487,1,0
-0.4291102,-0.32503486,1,12
0.69385487,0.5254607,0,0
-0.08846069,-0.012321502,1,0
-1.072919,0.45463526,1,12
-0.22929093,0.0074308887,1,24
0.48192972,0.8692071,0,0
0.3077202,0.15660447,0,0
-1.1410961,-0.5007071,0,0
0.45885292,0.01871733,1,6
-0.9945098,1.3171194,1,18
0.88869154,0.18213636,0,0
-0.29567903,-0.3613241,1,18
-0.17131561,-1.8836496,1,0
-0.122243606,-0.39732316,1,-6
0.076118834,-1.0543113,1,-6
-0.041559055,0.3448645,0,0
1.428212,-0.39792442,1,18
-0.5341708,-1.7657435,1,-6
0.51916766,0.90733004,1,24
0.5221026,-0.032624677,0,0
-1.6279993,-0.50995064,0,0
-1.4502339,0.5300458,1,24
-0.24896769,-0.9591818,1,12
1.0683854,-0.37554118,0,0
1.6379666,0.16072565,0,0
0.9414141,-0.5539298,0,0
0.36245143,0.761109,1,24
1.0346664,-0.31745735,0,0
-0.36790162,-1.2846715,1,-6
0.8663145,0.9992205,1,18
-0.19782248,0.15435632,0,0
0.14592803,-1.205278,1,-6
0.43114817,0.3629279,0,0
1.1379943,0.31201965,1,24
0.7339537,0.09257789,0,0
-0.79926383,1.1200224,1,12
0.77400905,0.41688898,0,0
-0.28319442,-1.0773647,1,0
0.05565681,1.4722246,1,6
-0.9223085,-0.18902612,0,0
-0.33398214,-0.21791017,1,12
-1.1960466,0.093899995,0,0
-0.060571652,1.5010732,1,-6
-0.76380754,0.08208755,0,0
0.36895436,-0.2726571,0,0
-0.7665846,-0.17847806,1,24
2.203428,-0.9157138,1,12
0.6960223,-0.07744622,0,0
0.7028705,-0.30604708,0,0
-0.67606974,-0.21527705,1,24
0.43323728,-0.098303296,0,0
1.4547391,1.3679198,1,12
0.9176596,0.032688484,0,0
-0.07616245,0.24879447,0,0
0.5160876,-2.969198,1,0
1.6284046,0.47199097,1,6
0.8280604,-0.37376896,0,0
0.19486071,0.0455168,1,18
-1.0827441,0.5828224,0,0
0.6199584,0.2116445,0,0
0.5399871,-0.15017003,1,24
-0.88509315,-0.8747724,0,0
0.7076391,-0.4226768,0,0
1.1333431,-0.43663642,1,0
0.7576447,0.21581294,0,0
0.12707675,-0.18515313,0,0
0.020808801,0.7528495,1,-6
0.8702526,0.06873045,0,0
0.67737436,0.8087188,0,0
1.3310981,-0.022405326,1,24
0.4855925,-0.9598261,1,0
0.317392,0.015753299,0,0
0.860914,0.31482482,0,0
-1.2564076,0.67877793,0,0
0.4328791,-0.20280567,0,0
-0.745871,-0.3208213,0,0
-0.5151926,0.9051056,1,0
-0.98927236,-0.30295336,1,18
0.771224,0.058612082,0,0
-0.07945597,-1.1223463,1,-6
0.18877548,-1.9562804,1,0
-1.004306,0.65635985,1,24
0.503667,-0.21885684,0,0
0.28300363,-0.05103019,1,24
-1.1438346,0.48783892,0,0
-0.032537006,-0.4438545,1,-6
1.1667058,0.33896002,1,6
-0.6295346,-0.13477375,1,12
-1.0885372,0.6782735,0,0
0.9473445,-0.38641554,0,0
-0.7124227,0.20311096,0,0
-0.9230343,0.18546352,1,24
1.1695226,-0.5154365,0,0
